fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,colour
15,0.21,0.44,0.7884573603642703,0.075,2.302585092994046,24,1.00005,3.07,0.84,9.2,7,Red
15,0.21,0.44,0.7884573603642703,0.075,2.302585092994046,24,1.00005,3.07,0.84,9.2,7,Red
7.3,0.66,0,0.6931471805599453,0.084,1.791759469228055,23,0.9983,3.61,0.96,9.9,6,Red
7.1,0.68,0.07,0.6418538861723947,0.075,2.772588722239781,51,0.99685,3.38,0.52,9.5,5,Red
8.2,0.6,0.17,0.8329091229351039,0.072,2.3978952727983707,73,0.9963,3.2,0.45,9.3,5,Red
7.7,0.53,0.06,0.5306282510621704,0.074,2.1972245773362196,39,0.99615,3.35,0.48,9.8,6,Red
7.3,0.66,0,0.6931471805599453,0.084,1.791759469228055,23,0.9983,3.61,0.96,9.9,6,Red
10.8,0.32,0.44,0.47000362924573563,0.063,2.772588722239781,37,0.9985,3.22,0.78,10,6,Red
7.1,0.6,0,0.5877866649021191,0.074,2.772588722239781,34,0.9972,3.47,0.7,9.9,6,Red
11.1,0.35,0.48,1.1314021114911006,0.09,1.6094379124341003,21,0.9986,3.17,0.53,10.5,5,Red
7.7,0.775,0.42,0.6418538861723947,0.092,2.0794415416798357,86,0.9959,3.23,0.59,9.5,5,Red
7.1,0.6,0,0.5877866649021191,0.074,2.772588722239781,34,0.9972,3.47,0.7,9.9,6,Red
8,0.57,0.23,1.1631508098056809,0.073,2.833213344056216,119,0.99675,3.26,0.57,9.3,5,Red
9.4,0.34,0.37,0.7884573603642703,0.075,1.6094379124341003,13,0.998,3.22,0.62,9.2,5,Red
6.6,0.695,0,0.7419373447293773,0.075,2.4849066497880004,56,0.9968,3.49,0.67,9.2,5,Red
7.7,0.41,0.76,0.5877866649021191,0.611,2.0794415416798357,45,0.9968,3.06,1.26,9.4,5,Red
10,0.31,0.47,0.9555114450274363,0.085,2.6390573296152584,33,0.99965,3.36,0.8,10.5,7,Red
7.9,0.33,0.23,0.5306282510621704,0.077,2.8903717578961645,45,0.99625,3.29,0.65,9.3,5,Red
7,0.975,0.04,0.6931471805599453,0.087,2.4849066497880004,67,0.99565,3.35,0.6,9.4,4,Red
8,0.52,0.03,0.5306282510621704,0.07,2.302585092994046,35,0.99575,3.34,0.57,10,5,Red
7.9,0.37,0.23,0.5877866649021191,0.077,3.1354942159291497,49,0.9963,3.28,0.67,9.3,5,Red
12.5,0.56,0.49,0.8754687373538999,0.064,1.6094379124341003,27,0.9999,3.08,0.87,10.9,5,Red
11.8,0.26,0.52,0.5877866649021191,0.071,1.791759469228055,10,0.9968,3.2,0.72,10.2,7,Red
8.1,0.87,0,1.1939224684724346,0.096,3.258096538021482,61,1.00025,3.6,0.72,9.8,4,Red
7.9,0.35,0.46,1.2809338454620642,0.078,2.70805020110221,37,0.9973,3.35,0.86,12.8,8,Red
6.9,0.54,0.04,1.0986122886681098,0.077,1.9459101490553132,27,0.9987,3.69,0.91,9.4,6,Red
11.5,0.18,0.51,1.3862943611198906,0.104,1.3862943611198906,23,0.9996,3.28,0.97,10.1,6,Red
7.9,0.545,0.06,1.3862943611198906,0.087,3.295836866004329,61,0.9965,3.36,0.67,10.7,6,Red
11.5,0.18,0.51,1.3862943611198906,0.104,1.3862943611198906,23,0.9996,3.28,0.97,10.1,6,Red
10.9,0.37,0.58,1.3862943611198906,0.071,2.833213344056216,65,0.99935,3.22,0.78,10.1,5,Red
8.4,0.715,0.2,0.8754687373538999,0.076,2.302585092994046,38,0.99735,3.31,0.64,9.4,5,Red
7.5,0.65,0.18,1.9459101490553132,0.088,3.295836866004329,94,0.99915,3.38,0.77,9.4,5,Red
7.9,0.545,0.06,1.3862943611198906,0.087,3.295836866004329,61,0.9965,3.36,0.67,10.7,6,Red
6.9,0.54,0.04,1.0986122886681098,0.077,1.9459101490553132,27,0.9987,3.69,0.91,9.4,6,Red
11.5,0.18,0.51,1.3862943611198906,0.104,1.3862943611198906,23,0.9996,3.28,0.97,10.1,6,Red
10.3,0.32,0.45,1.8562979903656263,0.073,1.6094379124341003,13,0.9976,3.23,0.82,12.6,8,Red
8.9,0.4,0.32,1.7227665977411035,0.087,2.302585092994046,47,0.9991,3.38,0.77,10.5,7,Red
11.4,0.26,0.44,1.2809338454620642,0.071,1.791759469228055,19,0.9986,3.12,0.82,9.3,6,Red
7.7,0.27,0.68,1.252762968495368,0.358,1.6094379124341003,10,0.9972,3.25,1.08,9.9,7,Red
7.6,0.52,0.12,1.0986122886681098,0.067,2.4849066497880004,53,0.9971,3.36,0.57,9.1,5,Red
8.9,0.4,0.32,1.7227665977411035,0.087,2.302585092994046,47,0.9991,3.38,0.77,10.5,7,Red
9.9,0.59,0.07,1.2237754316221157,0.102,3.4657359027997265,71,1.00015,3.31,0.71,9.8,5,Red
9.9,0.59,0.07,1.2237754316221157,0.102,3.4657359027997265,71,1.00015,3.31,0.71,9.8,5,Red
12,0.45,0.55,0.6931471805599453,0.073,3.2188758248682006,49,0.9997,3.1,0.76,10.3,6,Red
7.5,0.4,0.12,1.0986122886681098,0.092,3.367295829986474,53,0.9967,3.37,0.7,10.3,6,Red
8.7,0.52,0.09,0.9162907318741551,0.091,2.995732273553991,49,0.9976,3.34,0.86,10.6,7,Red
11.6,0.42,0.53,1.1939224684724346,0.105,3.4965075614664802,98,1.001,3.2,0.95,9.2,5,Red
8.7,0.52,0.09,0.9162907318741551,0.091,2.995732273553991,49,0.9976,3.34,0.86,10.6,7,Red
11,0.2,0.48,0.6931471805599453,0.343,1.791759469228055,18,0.9979,3.3,0.71,10.5,5,Red
10.4,0.55,0.23,0.9932517730102834,0.091,2.8903717578961645,48,0.9994,3.22,0.64,10.3,6,Red
6.9,0.36,0.25,0.8754687373538999,0.098,1.6094379124341003,16,0.9964,3.41,0.6,10.1,6,Red
13.3,0.34,0.52,1.1631508098056809,0.094,2.833213344056216,53,1.0014,3.05,0.81,9.5,6,Red
10.8,0.5,0.46,0.9162907318741551,0.073,1.6094379124341003,27,1.0001,3.05,0.64,9.5,5,Red
10.6,0.83,0.37,0.9555114450274363,0.086,3.258096538021482,70,0.9981,3.16,0.52,9.9,5,Red
7.1,0.63,0.06,0.6931471805599453,0.083,2.0794415416798357,29,0.99855,3.67,0.73,9.6,5,Red
7.2,0.65,0.02,0.8329091229351039,0.094,1.6094379124341003,31,0.9993,3.67,0.8,9.7,5,Red
6.9,0.67,0.06,0.7419373447293773,0.08,2.0794415416798357,33,0.99845,3.68,0.71,9.6,5,Red
7.5,0.53,0.06,0.9555114450274363,0.086,2.995732273553991,44,0.9965,3.38,0.59,10.7,6,Red
11.1,0.18,0.48,0.4054651081081644,0.068,1.9459101490553132,15,0.9973,3.22,0.64,10.1,6,Red
8.3,0.705,0.12,0.9555114450274363,0.092,2.4849066497880004,28,0.9994,3.51,0.72,10,5,Red
7.4,0.67,0.12,0.47000362924573563,0.186,1.6094379124341003,21,0.996,3.39,0.54,9.5,5,Red
8.4,0.65,0.6,0.7419373447293773,0.112,2.4849066497880004,90,0.9973,3.2,0.52,9.2,5,Red
10.3,0.53,0.48,0.9162907318741551,0.063,1.791759469228055,25,0.9998,3.12,0.59,9.3,6,Red
7.6,0.62,0.32,0.7884573603642703,0.082,1.9459101490553132,54,0.9966,3.36,0.52,9.4,5,Red
10.3,0.41,0.42,0.8754687373538999,0.213,1.791759469228055,14,0.9994,3.19,0.62,9.5,6,Red
10.3,0.43,0.44,0.8754687373538999,0.214,1.6094379124341003,12,0.9994,3.19,0.63,9.5,6,Red
7.4,0.29,0.38,0.5306282510621704,0.062,2.1972245773362196,30,0.9968,3.41,0.53,9.5,6,Red
10.3,0.53,0.48,0.9162907318741551,0.063,1.791759469228055,25,0.9998,3.12,0.59,9.3,6,Red
7.9,0.53,0.24,0.6931471805599453,0.072,2.70805020110221,105,0.996,3.27,0.54,9.4,6,Red
9,0.46,0.31,1.0296194171811581,0.093,2.9444389791664403,98,0.99815,3.32,0.63,9.5,6,Red
8.6,0.47,0.3,1.0986122886681098,0.076,3.4011973816621555,135,0.9976,3.3,0.53,9.4,5,Red
7.4,0.36,0.29,0.9555114450274363,0.087,3.258096538021482,72,0.99645,3.39,0.68,11,5,Red
7.1,0.35,0.29,0.9162907318741551,0.096,2.995732273553991,53,0.9962,3.42,0.65,11,6,Red
9.6,0.56,0.23,1.2237754316221157,0.102,3.6109179126442243,92,0.9996,3.3,0.65,10.1,5,Red
9.6,0.77,0.12,1.0647107369924282,0.082,3.4011973816621555,74,0.99865,3.3,0.64,10.4,6,Red
9.8,0.66,0.39,1.1631508098056809,0.083,3.044522437723423,59,0.9989,3.37,0.71,11.5,7,Red
9.6,0.77,0.12,1.0647107369924282,0.082,3.4011973816621555,74,0.99865,3.3,0.64,10.4,6,Red
9.8,0.66,0.39,1.1631508098056809,0.083,3.044522437723423,59,0.9989,3.37,0.71,11.5,7,Red
9.3,0.61,0.26,1.2237754316221157,0.09,3.2188758248682006,87,0.99975,3.24,0.62,9.7,5,Red
7.8,0.62,0.05,0.8329091229351039,0.079,1.791759469228055,18,0.99735,3.29,0.63,9.3,5,Red
10.3,0.59,0.42,1.0296194171811581,0.09,3.5553480614894135,73,0.999,3.28,0.7,9.5,6,Red
10,0.49,0.2,2.3978952727983707,0.071,2.5649493574615367,50,1.0015,3.16,0.69,9.2,6,Red
10,0.49,0.2,2.3978952727983707,0.071,2.5649493574615367,50,1.0015,3.16,0.69,9.2,6,Red
11.6,0.53,0.66,1.2947271675944,0.121,1.791759469228055,14,0.9978,3.05,0.74,11.5,7,Red
10.3,0.44,0.5,1.5040773967762742,0.107,1.6094379124341003,13,0.998,3.28,0.83,11.5,5,Red
13.4,0.27,0.62,0.9555114450274363,0.082,1.791759469228055,21,1.0002,3.16,0.67,9.7,6,Red
10.7,0.46,0.39,0.6931471805599453,0.061,1.9459101490553132,15,0.9981,3.18,0.62,9.5,5,Red
10.2,0.36,0.64,1.0647107369924282,0.122,2.302585092994046,41,0.998,3.23,0.66,12.5,6,Red
10.2,0.36,0.64,1.0647107369924282,0.122,2.302585092994046,41,0.998,3.23,0.66,12.5,6,Red
8,0.58,0.28,1.1631508098056809,0.066,3.044522437723423,114,0.9973,3.22,0.54,9.4,6,Red
8.4,0.56,0.08,0.7419373447293773,0.105,2.772588722239781,44,0.9958,3.13,0.52,11,5,Red
7.9,0.65,0.01,0.9162907318741551,0.078,2.833213344056216,38,0.9963,3.34,0.74,11.7,7,Red
11.9,0.695,0.53,1.2237754316221157,0.128,1.9459101490553132,21,0.9992,3.17,0.84,12.2,7,Red
8.9,0.43,0.45,0.6418538861723947,0.052,1.791759469228055,16,0.9948,3.35,0.7,12.5,6,Red
7.8,0.43,0.32,1.0296194171811581,0.08,3.367295829986474,58,0.9974,3.31,0.64,10.3,5,Red
12.4,0.49,0.58,1.0986122886681098,0.103,3.332204510175204,99,1.0008,3.16,1,11.5,6,Red
12.5,0.28,0.54,0.8329091229351039,0.082,2.4849066497880004,29,0.9997,3.11,1.36,9.8,7,Red
12.2,0.34,0.5,0.8754687373538999,0.066,2.302585092994046,21,1,3.12,1.18,9.2,6,Red
10.6,0.42,0.48,0.9932517730102834,0.065,1.6094379124341003,18,0.9972,3.21,0.87,11.3,6,Red
10.9,0.39,0.47,0.5877866649021191,0.118,1.791759469228055,14,0.9982,3.3,0.75,9.8,6,Red
10.9,0.39,0.47,0.5877866649021191,0.118,1.791759469228055,14,0.9982,3.3,0.75,9.8,6,Red
11.9,0.57,0.5,0.9555114450274363,0.082,1.791759469228055,32,1.0006,3.12,0.78,10.7,6,Red
7,0.685,0,0.6418538861723947,0.067,3.6888794541139363,63,0.9979,3.6,0.81,9.9,5,Red
6.6,0.815,0.02,0.9932517730102834,0.072,2.833213344056216,34,0.9955,3.58,0.89,12.3,7,Red
13.8,0.49,0.67,1.0986122886681098,0.093,1.791759469228055,15,0.9986,3.02,0.93,12,6,Red
9.6,0.56,0.31,1.0296194171811581,0.089,2.70805020110221,46,0.9979,3.11,0.92,10,6,Red
9.1,0.785,0,0.9555114450274363,0.093,2.3978952727983707,28,0.9994,3.36,0.86,9.4,6,Red
10.7,0.67,0.22,0.9932517730102834,0.107,2.833213344056216,34,1.0004,3.28,0.98,9.9,6,Red
9.1,0.795,0,0.9555114450274363,0.096,2.3978952727983707,26,0.9994,3.35,0.83,9.4,6,Red
7.7,0.665,0,0.8754687373538999,0.09,2.0794415416798357,19,0.9974,3.27,0.73,9.3,5,Red
13.5,0.53,0.79,1.5686159179138452,0.12,3.1354942159291497,77,1.0018,3.18,0.77,13,5,Red
6.1,0.21,0.4,0.3364722366212129,0.066,3.7013019741124933,165,0.9912,3.25,0.59,11.9,6,Red
6.7,0.75,0.01,0.8754687373538999,0.078,2.833213344056216,32,0.9955,3.55,0.61,12.8,6,Red
11.5,0.41,0.52,1.0986122886681098,0.08,3.367295829986474,55,1.0001,3.26,0.88,11,5,Red
10.5,0.42,0.66,1.0818051703517284,0.116,2.4849066497880004,29,0.997,3.24,0.75,11.7,7,Red
11.9,0.43,0.66,1.1314021114911006,0.109,2.302585092994046,23,1,3.15,0.85,10.4,7,Red
12.6,0.38,0.66,0.9555114450274363,0.088,2.302585092994046,41,1.001,3.17,0.68,9.8,6,Red
8.2,0.7,0.23,0.6931471805599453,0.099,2.6390573296152584,81,0.9973,3.19,0.7,9.4,5,Red
8.6,0.45,0.31,0.9555114450274363,0.086,3.044522437723423,50,0.9982,3.37,0.91,9.9,6,Red
11.9,0.58,0.66,0.9162907318741551,0.072,1.791759469228055,37,0.9992,3.05,0.56,10,5,Red
12.5,0.46,0.63,0.6931471805599453,0.071,1.791759469228055,15,0.9988,2.99,0.87,10.2,5,Red
12.8,0.615,0.66,1.7578579175523736,0.083,1.9459101490553132,42,1.0022,3.07,0.73,10,7,Red
10,0.42,0.5,1.2237754316221157,0.107,1.9459101490553132,21,0.9979,3.26,0.93,11.8,6,Red
12.8,0.615,0.66,1.7578579175523736,0.083,1.9459101490553132,42,1.0022,3.07,0.73,10,7,Red
10.4,0.575,0.61,0.9555114450274363,0.076,2.3978952727983707,24,1,3.16,0.69,9,5,Red
10.3,0.34,0.52,1.0296194171811581,0.159,2.70805020110221,75,0.9998,3.18,0.64,9.4,5,Red
9.4,0.27,0.53,0.8754687373538999,0.074,1.791759469228055,18,0.9962,3.2,1.13,12,7,Red
6.9,0.765,0.02,0.8329091229351039,0.063,3.5553480614894135,63,0.9975,3.57,0.78,9.9,5,Red
7.9,0.24,0.4,0.47000362924573563,0.056,2.3978952727983707,25,0.9967,3.32,0.87,8.7,6,Red
9.1,0.28,0.48,0.5877866649021191,0.067,3.258096538021482,46,0.9967,3.32,1.04,10.6,6,Red
7.4,0.55,0.22,0.7884573603642703,0.106,2.4849066497880004,72,0.9959,3.05,0.63,9.2,5,Red
14,0.41,0.63,1.33500106673234,0.089,1.791759469228055,47,1.0014,3.01,0.81,10.8,6,Red
11.5,0.54,0.71,1.4816045409242156,0.124,1.791759469228055,15,0.9984,3.01,0.83,11.8,7,Red
11.5,0.45,0.5,1.0986122886681098,0.078,2.9444389791664403,47,1.0003,3.26,1.11,11,6,Red
9.4,0.27,0.53,0.8754687373538999,0.074,1.791759469228055,18,0.9962,3.2,1.13,12,7,Red
11.4,0.625,0.66,1.824549292051046,0.088,1.791759469228055,24,0.9988,3.11,0.99,13.3,6,Red
8.3,0.42,0.38,0.9162907318741551,0.094,3.1780538303479458,60,0.9979,3.31,0.7,10.8,6,Red
8.3,0.26,0.42,0.6931471805599453,0.08,2.3978952727983707,27,0.9974,3.21,0.8,9.4,6,Red
13.7,0.415,0.68,1.0647107369924282,0.085,2.833213344056216,43,1.0014,3.06,0.8,10,6,Red
8.3,0.26,0.42,0.6931471805599453,0.08,2.3978952727983707,27,0.9974,3.21,0.8,9.4,6,Red
8.3,0.26,0.42,0.6931471805599453,0.08,2.3978952727983707,27,0.9974,3.21,0.8,9.4,6,Red
7.7,0.51,0.28,0.7419373447293773,0.087,3.1354942159291497,54,0.998,3.42,0.74,9.2,5,Red
7.4,0.63,0.07,0.8754687373538999,0.09,2.3978952727983707,37,0.9979,3.43,0.76,9.7,6,Red
7.8,0.54,0.26,0.6931471805599453,0.088,3.1354942159291497,48,0.9981,3.41,0.74,9.2,6,Red
8.3,0.66,0.15,0.6418538861723947,0.079,2.833213344056216,42,0.9972,3.31,0.54,9.6,6,Red
7.8,0.46,0.26,0.6418538861723947,0.088,3.1354942159291497,53,0.9981,3.43,0.74,9.2,6,Red
9.6,0.38,0.31,0.9162907318741551,0.096,2.772588722239781,49,0.9982,3.19,0.7,10,7,Red
5.6,0.85,0.05,0.3364722366212129,0.045,2.4849066497880004,88,0.9924,3.56,0.82,12.9,8,Red
13.7,0.415,0.68,1.0647107369924282,0.085,2.833213344056216,43,1.0014,3.06,0.8,10,6,Red
9.5,0.37,0.52,0.6931471805599453,0.082,1.791759469228055,26,0.998,3.18,0.51,9.5,5,Red
8.4,0.665,0.61,0.6931471805599453,0.112,2.5649493574615367,95,0.997,3.16,0.54,9.1,5,Red
12.7,0.6,0.65,0.8329091229351039,0.063,1.791759469228055,25,0.9997,3.03,0.57,9.9,5,Red
12,0.37,0.76,1.4350845252893227,0.066,1.9459101490553132,38,1.0004,3.22,0.6,13,7,Red
6.6,0.735,0.02,2.066862759472976,0.122,4.219507705176107,124,0.9994,3.47,0.53,9.9,5,Red
11.5,0.59,0.59,0.9555114450274363,0.087,2.5649493574615367,49,0.9988,3.18,0.65,11,6,Red
11.5,0.59,0.59,0.9555114450274363,0.087,2.5649493574615367,49,0.9988,3.18,0.65,11,6,Red
8.7,0.765,0.22,0.8329091229351039,0.064,2.1972245773362196,42,0.9963,3.1,0.55,9.4,5,Red
6.6,0.735,0.02,2.066862759472976,0.122,4.219507705176107,124,0.9994,3.47,0.53,9.9,5,Red
7.7,0.26,0.3,0.5306282510621704,0.059,2.995732273553991,38,0.9949,3.29,0.47,10.8,6,Red
12.2,0.48,0.54,0.9555114450274363,0.085,2.9444389791664403,64,1,3.1,0.61,10.5,6,Red
11.4,0.6,0.49,0.9932517730102834,0.085,2.302585092994046,41,0.9994,3.15,0.63,10.5,6,Red
7.7,0.69,0.05,0.9932517730102834,0.075,2.70805020110221,27,0.9974,3.26,0.61,9.1,5,Red
8.7,0.31,0.46,0.3364722366212129,0.059,2.3978952727983707,25,0.9966,3.36,0.76,10.1,6,Red
9.8,0.44,0.47,0.9162907318741551,0.063,2.1972245773362196,28,0.9981,3.24,0.65,10.8,6,Red
12,0.39,0.66,1.0986122886681098,0.093,2.4849066497880004,30,0.9996,3.18,0.63,10.8,7,Red
10.4,0.34,0.58,1.308332819650179,0.174,1.791759469228055,16,0.997,3.19,0.7,11.3,6,Red
12.5,0.46,0.49,1.5040773967762742,0.07,3.258096538021482,49,0.9981,3.05,0.57,9.6,4,Red
9,0.43,0.34,0.9162907318741551,0.08,3.258096538021482,86,0.9987,3.38,0.62,9.5,6,Red
9.1,0.45,0.35,0.8754687373538999,0.08,3.1354942159291497,78,0.9987,3.38,0.62,9.5,5,Red
7.1,0.735,0.16,0.6418538861723947,0.1,2.70805020110221,77,0.9966,3.27,0.64,9.3,5,Red
9.9,0.4,0.53,1.9021075263969205,0.097,1.791759469228055,19,0.9986,3.27,0.82,11.7,7,Red
8.8,0.52,0.34,0.9932517730102834,0.087,3.1780538303479458,122,0.9982,3.26,0.61,9.5,5,Red
8.6,0.725,0.24,1.8870696490323797,0.117,3.4339872044851463,134,1.0014,3.32,1.07,9.3,5,Red
10.6,0.48,0.64,0.7884573603642703,0.111,1.791759469228055,20,0.997,3.26,0.66,11.7,6,Red
7,0.58,0.12,0.6418538861723947,0.091,3.5263605246161616,124,0.9956,3.44,0.48,10.5,5,Red
11.9,0.38,0.51,0.6931471805599453,0.121,1.9459101490553132,20,0.9996,3.24,0.76,10.4,6,Red
6.8,0.77,0,0.5877866649021191,0.066,3.5263605246161616,52,0.9976,3.62,0.68,9.9,5,Red
9.5,0.56,0.33,0.8754687373538999,0.089,3.5553480614894135,67,0.9972,3.28,0.73,11.8,7,Red
6.6,0.84,0.03,0.8329091229351039,0.059,3.4657359027997265,48,0.9952,3.52,0.56,12.3,7,Red
7.7,0.96,0.2,0.6931471805599453,0.047,2.70805020110221,60,0.9955,3.36,0.44,10.9,5,Red
10.5,0.24,0.47,0.7419373447293773,0.066,1.791759469228055,24,0.9978,3.15,0.9,11,7,Red
7.7,0.96,0.2,0.6931471805599453,0.047,2.70805020110221,60,0.9955,3.36,0.44,10.9,5,Red
6.6,0.84,0.03,0.8329091229351039,0.059,3.4657359027997265,48,0.9952,3.52,0.56,12.3,7,Red
6.4,0.67,0.08,0.7419373447293773,0.045,2.9444389791664403,48,0.9949,3.49,0.49,11.4,6,Red
9.5,0.78,0.22,0.6418538861723947,0.077,1.791759469228055,32,0.9988,3.26,0.56,10.6,6,Red
9.1,0.52,0.33,0.26236426446749106,0.07,2.1972245773362196,30,0.9978,3.24,0.6,9.3,5,Red
12.8,0.84,0.63,0.8754687373538999,0.088,2.5649493574615367,35,0.9997,3.1,0.6,10.4,6,Red
10.5,0.24,0.47,0.7419373447293773,0.066,1.791759469228055,24,0.9978,3.15,0.9,11,7,Red
7.8,0.55,0.35,0.7884573603642703,0.074,3.044522437723423,66,0.9974,3.25,0.56,9.2,5,Red
11.9,0.37,0.69,0.8329091229351039,0.078,2.4849066497880004,24,0.9958,3,0.65,12.8,6,Red
12.3,0.39,0.63,0.8329091229351039,0.091,1.791759469228055,18,1.0004,3.16,0.49,9.5,5,Red
10.4,0.41,0.55,1.1631508098056809,0.076,3.091042453358316,54,0.9996,3.15,0.89,9.9,6,Red
12.3,0.39,0.63,0.8329091229351039,0.091,1.791759469228055,18,1.0004,3.16,0.49,9.5,5,Red
8,0.67,0.3,0.6931471805599453,0.06,3.6375861597263857,62,0.9958,3.26,0.56,10.2,6,Red
11.1,0.45,0.73,1.1631508098056809,0.066,1.791759469228055,22,0.9986,3.17,0.66,11.2,6,Red
10.4,0.41,0.55,1.1631508098056809,0.076,3.091042453358316,54,0.9996,3.15,0.89,9.9,6,Red
7,0.62,0.18,0.4054651081081644,0.062,1.9459101490553132,50,0.9951,3.08,0.6,9.3,5,Red
12.6,0.31,0.72,0.7884573603642703,0.072,1.791759469228055,29,0.9987,2.88,0.82,9.8,8,Red
11.9,0.4,0.65,0.7654678421395714,0.068,1.9459101490553132,27,0.9988,3.06,0.68,11.3,6,Red
15.6,0.685,0.76,1.308332819650179,0.1,1.791759469228055,43,1.0032,2.95,0.68,11.2,7,Red
10,0.44,0.49,0.9932517730102834,0.077,2.3978952727983707,19,0.9963,3.23,0.63,11.6,7,Red
5.3,0.57,0.01,0.5306282510621704,0.054,1.6094379124341003,27,0.9934,3.57,0.84,12.5,7,Red
9.5,0.735,0.1,0.7419373447293773,0.079,1.791759469228055,31,0.9986,3.23,0.56,10.1,6,Red
12.5,0.38,0.6,0.9555114450274363,0.081,3.4339872044851463,72,0.9996,3.1,0.73,10.5,5,Red
9.3,0.48,0.29,0.7419373447293773,0.127,1.791759469228055,16,0.9968,3.22,0.72,11.2,5,Red
8.6,0.53,0.22,0.6931471805599453,0.1,1.9459101490553132,27,0.9967,3.2,0.56,10.2,6,Red
11.9,0.39,0.69,1.0296194171811581,0.095,2.833213344056216,35,0.9994,3.1,0.61,10.8,6,Red
11.9,0.39,0.69,1.0296194171811581,0.095,2.833213344056216,35,0.9994,3.1,0.61,10.8,6,Red
8.4,0.37,0.53,0.5877866649021191,0.413,2.1972245773362196,26,0.9979,3.06,1.06,9.1,6,Red
6.8,0.56,0.03,0.5306282510621704,0.084,2.8903717578961645,35,0.9968,3.44,0.63,10,6,Red
10.4,0.33,0.63,1.0296194171811581,0.084,1.6094379124341003,22,0.9998,3.26,0.74,11.2,7,Red
7,0.23,0.4,0.47000362924573563,0.063,3.044522437723423,67,0.9952,3.5,0.63,11.1,5,Red
11.3,0.62,0.67,1.6486586255873816,0.086,1.791759469228055,19,0.9988,3.22,0.69,13.4,8,Red
8.9,0.59,0.39,0.8329091229351039,0.095,1.6094379124341003,22,0.9986,3.37,0.58,10.3,5,Red
9.2,0.63,0.21,0.9932517730102834,0.097,3.367295829986474,65,0.9988,3.28,0.58,9.6,5,Red
10.4,0.33,0.63,1.0296194171811581,0.084,1.6094379124341003,22,0.9998,3.26,0.74,11.2,7,Red
11.6,0.58,0.66,0.7884573603642703,0.074,2.302585092994046,47,1.0008,3.25,0.57,9,3,Red
9.2,0.43,0.52,0.8329091229351039,0.083,2.6390573296152584,23,0.9976,3.35,0.61,11.3,6,Red
8.3,0.615,0.22,0.9555114450274363,0.087,1.791759469228055,19,0.9982,3.26,0.61,9.3,5,Red
11,0.26,0.68,0.9360933591703348,0.085,2.302585092994046,25,0.997,3.18,0.61,11.8,5,Red
8.1,0.66,0.7,0.7884573603642703,0.098,3.2188758248682006,129,0.9972,3.08,0.53,9,5,Red
11.5,0.315,0.54,0.7419373447293773,0.084,1.6094379124341003,15,0.9987,2.98,0.7,9.2,6,Red
10,0.29,0.4,1.0647107369924282,0.098,2.302585092994046,26,1.0006,3.48,0.91,9.7,5,Red
10.3,0.5,0.42,0.6931471805599453,0.069,3.044522437723423,51,0.9982,3.16,0.72,11.5,6,Red
8.8,0.46,0.45,0.9555114450274363,0.065,1.9459101490553132,18,0.9947,3.32,0.79,14,6,Red
11.4,0.36,0.69,0.7419373447293773,0.09,1.791759469228055,21,1,3.17,0.62,9.2,6,Red
8.7,0.82,0.02,0.1823215567939546,0.07,3.58351893845611,48,0.9952,3.2,0.58,9.8,5,Red
13,0.32,0.65,0.9555114450274363,0.093,2.70805020110221,47,0.9996,3.05,0.61,10.6,5,Red
9.6,0.54,0.42,0.8754687373538999,0.081,3.2188758248682006,52,0.997,3.2,0.71,11.4,6,Red
12.5,0.37,0.55,0.9555114450274363,0.083,3.2188758248682006,68,0.9995,3.15,0.82,10.4,6,Red
9.9,0.35,0.55,0.7419373447293773,0.062,1.6094379124341003,14,0.9971,3.26,0.79,10.6,5,Red
10.5,0.28,0.51,0.5306282510621704,0.08,2.302585092994046,24,0.9982,3.2,0.89,9.4,6,Red
9.6,0.68,0.24,0.7884573603642703,0.087,1.6094379124341003,28,0.9988,3.14,0.6,10.2,5,Red
9.3,0.27,0.41,0.6931471805599453,0.091,1.791759469228055,16,0.998,3.28,0.7,9.7,5,Red
10.4,0.24,0.49,0.5877866649021191,0.075,1.791759469228055,20,0.9977,3.18,1.06,11,6,Red
9.6,0.68,0.24,0.7884573603642703,0.087,1.6094379124341003,28,0.9988,3.14,0.6,10.2,5,Red
9.4,0.685,0.11,0.9932517730102834,0.077,1.791759469228055,31,0.9984,3.19,0.7,10.1,6,Red
10.6,0.28,0.39,2.740840023925201,0.069,1.791759469228055,23,1.0026,3.12,0.66,9.2,5,Red
9.4,0.3,0.56,1.0296194171811581,0.08,1.791759469228055,17,0.9964,3.15,0.92,11.7,8,Red
10.6,0.36,0.59,0.7884573603642703,0.152,1.791759469228055,18,0.9986,3.04,1.05,9.4,5,Red
10.6,0.36,0.6,0.7884573603642703,0.152,1.9459101490553132,18,0.9986,3.04,1.06,9.4,5,Red
10.6,0.44,0.68,1.410986973710262,0.114,1.791759469228055,24,0.997,3.06,0.66,13.4,6,Red
10.2,0.67,0.39,0.6418538861723947,0.054,1.791759469228055,17,0.9976,3.17,0.47,10,5,Red
10.2,0.67,0.39,0.6418538861723947,0.054,1.791759469228055,17,0.9976,3.17,0.47,10,5,Red
10.2,0.645,0.36,0.5877866649021191,0.053,1.6094379124341003,14,0.9982,3.17,0.42,10,6,Red
