fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,pH,sulphates,alcohol,quality,cluster
6.3,0.35,0.3,1.7404661748405046,-3.3524072174927233,8,97,3.27,-0.8915981192837836,11,7,2
6.3,0.35,0.3,1.7404661748405046,-3.3524072174927233,8,97,3.27,-0.8915981192837836,11,7,2
6.4,0.23,0.39,0.5877866649021191,-3.4420193761824103,23,118,3.32,-0.6931471805599453,11.8,6,3
5.8,0.36,0.38,-0.10536051565782628,-3.2968373663379125,3,75,3.28,-1.0788096613719298,11.4,4,1
6.9,0.115,0.35,1.6863989535702288,-3.036554268074246,36,108,3.32,-0.8675005677047231,10.2,6,3
6.9,0.29,0.4,2.9678470700644555,-3.146555163288575,36,156,2.93,-0.7550225842780328,8.9,5,4
6.9,0.28,0.4,2.1041341542702074,-3.3242363405260273,15,95,3.17,-1.1086626245216111,10.2,5,1
7.2,0.29,0.4,2.6100697927420065,-3.101092789211817,66,231,3.08,-0.527632742082372,9.6,6,4
6.2,0.24,0.35,0.1823215567939546,-3.270169119255751,22,167,3.1,-0.7339691750802004,10.6,6,3
6.9,0.29,0.4,2.9678470700644555,-3.146555163288575,36,156,2.93,-0.7550225842780328,8.9,5,4
6.9,0.32,0.26,2.1162555148025524,-2.9374633654300153,32,180,3.25,-0.6733445532637656,9.2,6,4
5.3,0.58,0.07,1.9315214116032138,-3.146555163288575,34,149,3.34,-0.5621189181535413,9.7,5,3
5.3,0.585,0.07,1.9600947840472698,-3.123565645063876,34,145,3.34,-0.5621189181535413,9.7,6,3
5.4,0.59,0.07,1.9459101490553132,-3.101092789211817,36,147,3.34,-0.5621189181535413,9.7,6,3
6.9,0.32,0.26,2.1162555148025524,-2.9374633654300153,32,180,3.25,-0.6733445532637656,9.2,6,4
5.2,0.6,0.07,1.9459101490553132,-3.123565645063876,33,147,3.33,-0.5447271754416722,9.7,5,3
5.8,0.25,0.26,2.5726122302071057,-2.9759296462578115,44,148,3.29,-0.9675840262617056,9.3,5,4
6.6,0.58,0.3,1.62924053973028,-2.864704011147587,30,123,3.24,-0.9675840262617056,9,5,1
7,0.29,0.54,2.3702437414678603,-3.079113882493042,59,234,3.05,-0.4942963218147801,9.5,5,4
6.6,0.19,0.41,2.186051276738094,-3.079113882493042,51,169,3.14,-0.5621189181535413,9.8,6,4
6.7,0.2,0.41,2.2082744135228043,-3.123565645063876,50,166,3.14,-0.5447271754416722,9.8,6,4
7.7,0.26,0.4,0.09531017980432493,-3.170085660698769,9,60,2.89,-0.6931471805599453,10.6,5,1
6.8,0.32,0.34,0.1823215567939546,-3.123565645063876,14,67,3.05,-0.7550225842780328,10.6,4,1
7,0.3,0.49,1.547562508716013,-3.3242363405260273,17,105,3.26,-0.3856624808119846,12.4,7,2
7,0.24,0.36,1.0296194171811581,-3.3813947543659757,22,112,3.19,-0.9675840262617056,12.6,8,2
6.1,0.31,0.58,1.6094379124341003,-3.2441936328524905,36,114,3.3,-0.5108256237659907,12.3,8,2
6.8,0.44,0.37,1.62924053973028,-3.0576076772720784,46,201,3.08,-0.4307829160924542,10.5,4,4
6.7,0.34,0.3,2.747270914255491,-2.9187712324178627,51,196,3.19,-0.7133498878774648,9.3,5,4
7.1,0.35,0.24,2.7343675094195836,-2.900422093749666,46,198,3.12,-0.7133498878774648,8.8,5,4
7.3,0.32,0.25,1.9740810260220096,-2.8824035882469876,47,180,3.08,-0.7550225842780328,8.8,5,4
6.5,0.28,0.33,2.7536607123542622,-2.9374633654300153,51,190,3.22,-0.6733445532637656,9.7,6,4
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,49,192,2.98,-0.7339691750802004,9,7,4
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,49,192,2.98,-0.7339691750802004,9,7,4
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,49,192,2.98,-0.7339691750802004,9,7,4
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,49,192,2.98,-0.7339691750802004,9,7,4
5.9,0.15,0.31,1.7578579175523736,-3.1941832122778293,53,155,3.52,-0.7765287894989963,10.5,6,3
7.4,0.28,0.42,2.9856819377004897,-2.7181005369557116,53,195,2.96,-0.8209805520698302,9.1,5,4
6.2,0.28,0.22,1.9878743481543455,-3.1941832122778293,26,157,3.44,-0.4462871026284195,9.8,7,3
9.1,0.59,0.38,0.47000362924573563,-2.7181005369557116,34,182,3.23,-0.9675840262617056,8.5,3,1
6.3,0.33,0.27,0.1823215567939546,-3.079113882493042,34,175,3.37,-0.616186139423817,9.4,6,3
8.3,0.39,0.7,2.3608540011180215,-3.101092789211817,33,169,3.09,-0.5621189181535413,9.4,5,4
7.2,0.19,0.46,1.33500106673234,-3.1941832122778293,82,187,3.19,-0.5108256237659907,11.2,7,4
7.5,0.17,0.44,2.424802725718295,-3.079113882493042,65,146,3.17,-0.7985076962177716,10,6,4
6.7,0.17,0.5,0.7419373447293773,-3.146555163288575,27,122,3.15,-0.7985076962177716,10.3,6,1
6.1,0.41,0,0.47000362924573563,-2.7646205525906042,36,87,3.27,-0.40047756659712525,10.8,6,3
8.3,0.2,0.35,-0.10536051565782628,-2.995732273553991,12,74,3.13,-0.9675840262617056,10.5,6,1
6.1,0.41,0,0.47000362924573563,-2.7646205525906042,36,87,3.27,-0.40047756659712525,10.8,6,3
6,0.29,0.21,0.26236426446749106,-2.900422093749666,42,168,3.32,-0.843970070294529,11.1,6,3
7.3,0.41,0.24,1.916922612182061,-2.864704011147587,41,163,3.2,-0.8915981192837836,9.9,6,4
7.3,0.41,0.24,1.916922612182061,-2.864704011147587,41,163,3.2,-0.8915981192837836,9.9,6,4
7.2,0.43,0.24,1.9021075263969205,-2.8473122684357177,40,163,3.2,-0.8915981192837836,9.9,5,4
7.3,0.4,0.24,1.9021075263969205,-2.8473122684357177,41,166,3.2,-0.8915981192837836,9.9,6,4
6.2,0.33,0.27,1.589235205116581,-3.3242363405260273,30,134,3.2,-0.8675005677047231,10.4,7,2
6.2,0.31,0.26,1.5686159179138452,-3.2968373663379125,36,148,3.21,-0.8915981192837836,10.4,6,3
6.1,0.36,0.27,0.7419373447293773,-3.3524072174927233,16,100,3.4,-0.342490308946776,11.5,7,3
5,0.55,0.14,2.1162555148025524,-3.4420193761824103,35,164,3.53,-0.6733445532637656,12.5,8,2
7.8,0.25,0.41,1.308332819650179,-3.170085660698769,37,149,3.36,-0.7985076962177716,10,6,3
5.7,0.36,0.21,1.9021075263969205,-3.270169119255751,51,166,3.29,-0.4620354595965587,10,6,3
5.8,0.34,0.21,1.8870696490323797,-3.2188758248682006,50,167,3.29,-0.4780358009429998,10,5,3
6.8,0.28,0.6,0.09531017980432493,-2.0249533563957662,42,127,3.09,-0.8209805520698302,9.1,6,4
6.8,0.25,0.34,1.547562508716013,-3.473768074496991,34,134,3.21,-0.9675840262617056,10.6,6,2
6.6,0.24,0.35,2.0412203288596382,-3.473768074496991,36,135,3.19,-0.9942522733438669,10.5,5,1
5.9,0.3,0.47,2.060513531794317,-3.506557897319982,19,133,3.52,-0.843970070294529,11.5,7,2
6.1,0.125,0.25,1.1939224684724346,-3.2188758248682006,10,69,3.54,-0.527632742082372,10.1,6,3
6,0.1,0.24,0.09531017980432493,-3.1941832122778293,15,65,3.61,-0.4942963218147801,10.3,7,3
6.6,0.24,0.35,2.0412203288596382,-3.473768074496991,36,135,3.19,-0.9942522733438669,10.5,5,1
6.8,0.25,0.34,1.547562508716013,-3.473768074496991,34,134,3.21,-0.9675840262617056,10.6,6,2
6.8,0.28,0.44,2.2300144001592104,-3.473768074496991,35,137,3.16,-1.0216512475319814,10.4,6,2
8.3,0.41,0.51,0.6931471805599453,-3.079113882493042,11,207,3.02,-0.5978370007556204,11.4,5,1
7.9,0.26,0.41,2.7180005319553784,-3.2188758248682006,38,216,2.96,-0.5108256237659907,10,6,4
6.4,0.34,0.23,1.840549633397487,-3.2441936328524905,37,143,3.19,-0.4307829160924542,10,6,3
6.5,0.28,0.35,2.7343675094195836,-3.170085660698769,55,195,3.23,-0.6931471805599453,9.6,6,4
7.2,0.21,0.41,0.26236426446749106,-3.3242363405260273,33,85,3.17,-0.6733445532637656,10.4,5,1
6.4,0.32,0.35,1.5686159179138452,-3.506557897319982,34,101,3.36,-0.5108256237659907,12.5,8,2
6.8,0.24,0.34,1.5260563034950492,-3.4420193761824103,37,135,3.2,-0.941608539858445,10.6,5,1
6.3,0.23,0.3,0.5877866649021191,-3.4112477175156566,16,91,3.28,-0.916290731874155,11.8,6,2
6.5,0.28,0.34,2.2925347571405443,-3.270169119255751,30,133,3.11,-0.8209805520698302,9.8,5,4
5.6,0.26,0.26,1.7404661748405046,-3.473768074496991,12,80,3.25,-0.9675840262617056,10.8,5,2
6.3,0.23,0.3,0.5877866649021191,-3.4112477175156566,16,91,3.28,-0.916290731874155,11.8,6,2
6.3,0.23,0.33,0.4054651081081644,-3.3242363405260273,15,105,3.32,-0.8675005677047231,11.2,6,3
5.8,0.27,0.27,2.509599262378372,-3.101092789211817,55,170,3.28,-0.8675005677047231,9.3,6,4
5.9,0.26,0.4,0.26236426446749106,-3.0576076772720784,12,139,3.45,-0.6348782724359695,10.4,5,3
6.6,0.18,0.35,0.4054651081081644,-3.0159349808715104,49,141,3.43,-0.16251892949777494,10.2,7,3
7.4,0.2,0.43,2.0541237336955462,-3.101092789211817,27,153,3.19,-0.5978370007556204,9,7,4
8,0.24,0.36,0.4054651081081644,-3.0576076772720784,17,129,3.2,-0.616186139423817,10,6,1
6.4,0.26,0.42,2.272125885509337,-3.123565645063876,30,140,3.18,-0.7550225842780328,9.1,6,4
5.4,0.31,0.47,1.0986122886681098,-2.9374633654300153,46,144,3.29,-0.2744368457017603,10,5,3
5.4,0.29,0.47,1.0986122886681098,-2.9565115604007097,47,145,3.29,-0.2876820724517809,10,6,3
7.1,0.145,0.33,1.5260563034950492,-2.995732273553991,33,131,3.28,-0.916290731874155,9.6,6,3
5.6,0.34,0.1,0.26236426446749106,-3.473768074496991,20,68,3.36,-0.6733445532637656,11.2,7,2
6.7,0.19,0.41,2.747270914255491,-2.8824035882469876,75,155,3.2,-0.8209805520698302,8.8,6,4
7.8,0.18,0.46,2.6100697927420065,-2.9565115604007097,38,118,3.15,-0.6931471805599453,10,6,4
7.6,0.17,0.45,2.4159137783010487,-2.9187712324178627,56,137,3.15,-0.7550225842780328,10,5,4
6.3,0.12,0.36,0.7419373447293773,-3.123565645063876,47,146,3.27,-0.3011050927839216,11.4,7,3
7.3,0.33,0.4,1.9242486522741338,-3.270169119255751,32,138,3.03,-1.2039728043259361,11.9,7,2
5.5,0.335,0.3,0.9162907318741551,-2.645075401940822,27,128,3.14,-0.6733445532637656,9.6,6,3
7.3,0.33,0.4,1.9242486522741338,-3.270169119255751,32,138,3.03,-1.2039728043259361,11.9,7,2
5.8,0.4,0.42,1.4816045409242156,-3.0576076772720784,38.5,245,3.25,-0.5621189181535413,9.6,6,4
7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,48,191,2.89,-0.9675840262617056,9,6,4
7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,48,191,2.89,-0.9675840262617056,9,6,4
6.1,0.36,0.33,0.09531017980432493,-2.995732273553991,24,169,3.15,-0.2484613592984996,9.5,6,3
10,0.2,0.39,0.3364722366212129,-2.995732273553991,19,152,3,-0.8675005677047231,10.4,6,1
6.9,0.24,0.34,1.547562508716013,-3.2188758248682006,43,161,3.2,-0.527632742082372,10.6,6,3
6.4,0.24,0.32,2.7013612129514133,-3.0576076772720784,54,162,3.28,-0.6931471805599453,10.2,6,4
7.1,0.365,0.14,0.1823215567939546,-2.900422093749666,24,84,3.15,-0.843970070294529,8.9,5,1
6.8,0.15,0.3,1.667706820558076,-2.995732273553991,40,127,3.4,-0.941608539858445,9.7,6,3
7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,48,191,2.89,-0.9675840262617056,9,6,4
6.8,0.16,0.4,0.8329091229351039,-3.2968373663379125,18,102,3.49,-0.8675005677047231,11.4,7,3
6,0.26,0.32,1.252762968495368,-3.575550768806933,29,113,3.4,-0.342490308946776,12.3,7,2
6,0.18,0.27,0.4054651081081644,-2.419118909249997,40,143,3.49,-0.4780358009429998,10.8,6,3
6.9,0.33,0.21,0,-2.9374633654300153,39,148,3.12,-0.7985076962177716,9.4,6,1
7.7,0.29,0.48,0.8329091229351039,-3.0159349808715104,36,178,3.17,-0.4462871026284195,10.6,6,4
7.1,0.39,0.35,2.5257286443082556,-3.123565645063876,26,72,3.17,-1.2378743560016174,11.6,5,1
6.9,0.33,0.21,0,-2.9374633654300153,39,148,3.12,-0.7985076962177716,9.4,6,1
7.7,0.29,0.48,0.8329091229351039,-3.0159349808715104,36,178,3.17,-0.4462871026284195,10.6,6,4
7.2,0.27,0.27,0.8754687373538999,-3.036554268074246,30,149,3.1,-0.6733445532637656,9.2,6,1
5.1,0.33,0.22,0.47000362924573563,-3.611918412977808,18,89,3.51,-0.9675840262617056,12.5,7,2
5.1,0.33,0.22,0.47000362924573563,-3.611918412977808,18,89,3.51,-0.9675840262617056,12.5,7,2
6.4,0.31,0.28,0.4054651081081644,-3.2968373663379125,12,119,3.32,-0.6733445532637656,10.4,7,3
7.3,0.2,0.44,0.3364722366212129,-3.101092789211817,21,98,3.15,-0.7765287894989963,10,7,1
5.7,0.32,0.5,0.9555114450274363,-3.0159349808715104,17,155,3.22,-0.4462871026284195,10,6,3
6.4,0.31,0.28,0.4054651081081644,-3.2968373663379125,12,119,3.32,-0.6733445532637656,10.4,7,3
7.3,0.2,0.44,0.3364722366212129,-3.101092789211817,21,98,3.15,-0.7765287894989963,10,7,1
7.2,0.28,0.26,2.5257286443082556,-3.079113882493042,48,179,3.1,-0.6539264674066639,9,6,4
7.5,0.35,0.28,2.2617630984737906,-2.9759296462578115,26,157,3.12,-0.6348782724359695,9.2,6,4
7.2,0.27,0.27,0.8754687373538999,-3.036554268074246,30,149,3.1,-0.6733445532637656,9.2,6,1
6,0.36,0.39,1.1631508098056809,-3.611918412977808,20,125,3.38,-0.941608539858445,11.3,7,2
5.1,0.33,0.22,0.47000362924573563,-3.611918412977808,18,89,3.51,-0.9675840262617056,12.5,7,2
5,0.17,0.56,0.4054651081081644,-3.649658740960655,24,115,3.48,-0.941608539858445,10.8,7,3
6.3,0.39,0.35,1.7749523509116738,-3.2188758248682006,82.5,260,3.12,-0.4155154439616658,10.1,5,4
6.7,0.21,0.32,1.6863989535702288,-3.0576076772720784,29,140,3.39,-0.7765287894989963,9.7,6,3
7,0.3,0.38,2.7013612129514133,-3.4420193761824103,60,181,3.18,-0.4942963218147801,9.3,7,4
7,0.3,0.38,2.7013612129514133,-3.4420193761824103,60,181,3.18,-0.4942963218147801,9.3,7,4
6.5,0.36,0.32,0.09531017980432493,-3.473768074496991,13,66,3.1,-0.7765287894989963,10.6,5,1
6.1,0.55,0.15,2.2823823856765264,-3.473768074496991,19,125,3.36,-0.7550225842780328,10.2,6,2
7.3,0.24,0.43,0.6931471805599453,-3.863232841258714,20,69,3.08,-0.579818495252942,12.2,6,2
6.8,0.37,0.51,2.468099531471619,-3.123565645063876,62,163,3.19,-0.8209805520698302,8.8,5,4
6.8,0.27,0.12,0.26236426446749106,-3.2188758248682006,87,168,3.18,-0.8915981192837836,10,5,4
8.2,0.28,0.42,0.5877866649021191,-3.473768074496991,30,93,3.09,-0.941608539858445,11.4,5,1
6.3,0.2,0.4,0.4054651081081644,-3.2968373663379125,35,107,3.46,-0.6931471805599453,11.4,6,3
5.9,0.26,0.27,2.9014215940827497,-3.036554268074246,52,168,3.35,-0.8209805520698302,9.4,5,4
6.4,0.19,0.42,1.0647107369924282,-3.4420193761824103,32,83,3.3,-0.8915981192837836,11.7,6,2
6.3,0.2,0.4,0.4054651081081644,-3.2968373663379125,35,107,3.46,-0.6931471805599453,11.4,6,3
6.8,0.37,0.51,2.468099531471619,-3.123565645063876,62,163,3.19,-0.8209805520698302,8.8,5,4
6.1,0.35,0.07,0.3364722366212129,-2.6736487743848776,22,108,3.23,-0.6539264674066639,9.2,5,3
7.1,0.27,0.31,2.9014215940827497,-3.079113882493042,55,252,3.07,-0.579818495252942,8.7,5,4
6.8,0.22,0.31,1.840549633397487,-3.3524072174927233,33,170,3.24,-0.4155154439616658,12.6,6,3
6.8,0.27,0.12,0.26236426446749106,-3.2188758248682006,87,168,3.18,-0.8915981192837836,10,5,4
5.8,0.28,0.34,1.3862943611198906,-3.473768074496991,40,99,3.39,-0.941608539858445,12.8,7,2
6.9,0.49,0.24,0.1823215567939546,-3.0159349808715104,13,125,3.17,-0.6733445532637656,9.4,5,1
6.3,0.14,0.39,0.1823215567939546,-3.123565645063876,26,116,3.26,-0.6348782724359695,10.3,6,3
8.2,0.28,0.42,0.5877866649021191,-3.473768074496991,30,93,3.09,-0.941608539858445,11.4,5,1
7.2,0.25,0.39,2.9418039315284354,-3.270169119255751,42,155,2.97,-0.7550225842780328,9,6,4
7.3,0.28,0.36,2.5416019934645457,-3.2188758248682006,38,140,3.3,-0.23572233352106983,9.6,6,4
7.2,0.19,0.39,0.1823215567939546,-3.3242363405260273,32,85,3.16,-0.6931471805599453,10.5,5,1
7.2,0.19,0.39,0.1823215567939546,-3.3242363405260273,32,85,3.16,-0.6931471805599453,10.5,5,1
7.2,0.25,0.39,2.9418039315284354,-3.270169119255751,42,155,2.97,-0.7550225842780328,9,6,4
7.3,0.28,0.36,2.5416019934645457,-3.2188758248682006,38,140,3.3,-0.23572233352106983,9.6,6,4
7.4,0.21,0.27,0.1823215567939546,-3.1941832122778293,27,99,3.19,-1.1086626245216111,9.8,6,1
6.8,0.26,0.22,2.0412203288596382,-3.0576076772720784,57,210,3.1,-0.7550225842780328,9,5,4
7.4,0.21,0.27,0.1823215567939546,-3.1941832122778293,27,99,3.19,-1.1086626245216111,9.8,6,1
7.4,0.31,0.28,0.47000362924573563,-2.995732273553991,33,137,3.31,-0.579818495252942,10.5,6,3
7,0.22,0.31,0.9932517730102834,-3.506557897319982,41,136,3.16,-0.9942522733438669,12.7,7,2
7,0.21,0.28,2.163323025660538,-3.101092789211817,37,222,3.25,-0.616186139423817,10.4,6,4
7,0.21,0.28,2.151762203259462,-3.101092789211817,37,221,3.25,-0.616186139423817,10.4,6,4
7,0.21,0.28,2.151762203259462,-3.101092789211817,37,221,3.25,-0.616186139423817,10.4,6,4
6.9,0.23,0.38,2.1162555148025524,-3.0576076772720784,47,162,3.34,-0.6539264674066639,10.5,7,4
7,0.21,0.28,2.163323025660538,-3.101092789211817,37,222,3.25,-0.616186139423817,10.4,6,4
7,0.21,0.28,2.151762203259462,-3.101092789211817,37,221,3.25,-0.616186139423817,10.4,6,4
6.8,0.29,0.5,2.5877640352277083,-2.9374633654300153,48,194,3.09,-0.7985076962177716,9.4,5,4
7.8,0.21,0.27,0.1823215567939546,-2.9759296462578115,20,89,3.06,-0.7765287894989963,9.1,5,1
7.1,0.31,0.47,2.6100697927420065,-2.8824035882469876,54,197,3.1,-0.7133498878774648,9.3,5,4
6.8,0.29,0.5,2.5877640352277083,-2.9374633654300153,48,194,3.09,-0.7985076962177716,9.4,5,4
6.4,0.34,0.1,0.09531017980432493,-3.036554268074246,19,84,3.21,-0.9675840262617056,9.8,5,1
7.4,0.155,0.34,0.8329091229351039,-3.101092789211817,73.5,214,3.18,-0.4942963218147801,9.9,7,4
7.2,0.55,0.09,0.4054651081081644,-2.2256240518579173,16,151,3.07,-0.5621189181535413,9.2,4,1
7,0.23,0.36,1.9600947840472698,-3.575550768806933,31,104,3.35,-0.7550225842780328,12.1,8,2
6.9,0.2,0.37,1.824549292051046,-3.611918412977808,24,97,3.38,-0.7133498878774648,12.2,7,2
6.1,0.28,0.32,0.9162907318741551,-3.170085660698769,23,218.5,3.27,-0.5108256237659907,9.8,5,3
6.6,0.16,0.32,0.3364722366212129,-3.3524072174927233,49,186,3.35,-0.4462871026284195,12.4,8,3
7.4,0.155,0.34,0.8329091229351039,-3.101092789211817,73.5,214,3.18,-0.4942963218147801,9.9,7,4
6.2,0.35,0.04,0.1823215567939546,-2.8134107167600364,23,108,3.26,-0.616186139423817,9.2,5,3
6.7,0.22,0.37,0.47000362924573563,-3.575550768806933,24,102,3.29,-0.527632742082372,11.6,7,2
6.1,0.38,0.2,1.8870696490323797,-3.4112477175156566,25,137,3.3,-0.37106368139083207,10.4,6,3
6,0.25,0.28,0.7884573603642703,-3.649658740960655,54,126,3.43,-0.4307829160924542,12.9,8,2
6.6,0.52,0.44,2.501435951739211,-3.036554268074246,54,245,3.26,-0.616186139423817,9.3,6,4
6.9,0.24,0.36,3.0349529867072724,-3.473768074496991,40,139,3.2,-1.1086626245216111,11,6,2
7.1,0.32,0.32,2.3978952727983707,-3.270169119255751,16,66,3.24,-0.916290731874155,11.5,3,1
5.8,0.28,0.27,0.9555114450274363,-2.9187712324178627,30,156,3.53,-0.8675005677047231,12.4,5,3
6.5,0.41,0.24,2.6390573296152584,-3.036554268074246,24,113,3.44,-0.6348782724359695,9.8,6,3
6.5,0.41,0.24,2.6390573296152584,-3.036554268074246,24,113,3.44,-0.6348782724359695,9.8,6,3
6.4,0.28,0.29,0.47000362924573563,-2.9565115604007097,34,127,3.48,-0.579818495252942,10.5,7,3
7.2,0.6,0.2,2.2925347571405443,-2.659260036932778,21,174,3.03,-0.616186139423817,9.1,5,4
6.1,0.2,0.25,0.1823215567939546,-3.270169119255751,34,128,3.24,-0.8209805520698302,10.1,5,3
5.9,0.46,0.14,0.9932517730102834,-3.170085660698769,27,160,3.46,-0.6733445532637656,10.6,7,3
6,0.27,0.27,0.47000362924573563,-3.079113882493042,32,113,3.41,-0.6733445532637656,10.5,7,3
6.4,0.28,0.29,0.47000362924573563,-2.9565115604007097,34,127,3.48,-0.579818495252942,10.5,7,3
6.4,0.41,0.24,2.6390573296152584,-3.036554268074246,24,113,3.44,-0.6348782724359695,9.8,6,3
6.3,0.23,0.31,0.4054651081081644,-3.816712825623821,11,82,3.3,-0.916290731874155,12.9,7,2
7.1,0.21,0.27,2.151762203259462,-2.8824035882469876,26,111,2.95,-0.6539264674066639,9.5,5,1
6,0.37,0.32,0,-2.9374633654300153,31,218.5,3.29,-0.3285040669720361,9.8,6,3
6.1,0.43,0.35,2.2082744135228043,-2.8302178350764176,83,249,3.37,-0.6931471805599453,8.5,5,4
7.1,0.21,0.27,2.151762203259462,-2.8824035882469876,26,111,2.95,-0.6539264674066639,9.5,5,1
7,0.25,0.29,2.7212954278522306,-3.0576076772720784,40,171,3.22,-0.7985076962177716,9.3,5,4
5.9,0.25,0.19,2.517696472610991,-3.0576076772720784,50,162,3.35,-0.9675840262617056,9.5,5,4
6.8,0.32,0.21,0.7884573603642703,-3.123565645063876,15,68,3.17,-0.941608539858445,9.4,6,1
7.2,0.39,0.62,2.3978952727983707,-3.0576076772720784,66,178,3.16,-0.6931471805599453,8.7,5,4
6.3,0.21,0.58,2.302585092994046,-2.513306124309698,34,126,2.95,-0.7765287894989963,8.9,5,4
7,0.14,0.32,2.1972245773362196,-3.2441936328524905,54,141,3.22,-0.843970070294529,9.4,6,4
6.8,0.32,0.21,0.7884573603642703,-3.123565645063876,15,68,3.17,-0.941608539858445,9.4,6,1
7.2,0.39,0.62,2.3978952727983707,-3.0576076772720784,66,178,3.16,-0.6931471805599453,8.7,5,4
7.2,0.29,0.53,2.8986705607108596,-3.0576076772720784,59,182,3.09,-0.6539264674066639,9.6,5,4
8.6,0.37,0.7,2.4973291697865574,-3.2441936328524905,21,158,3,-0.31471074483970024,9.3,6,4
6.5,0.38,0.34,1.2237754316221157,-3.3242363405260273,34,200,3.14,-0.2744368457017603,10,5,4
6.6,0.24,0.29,0.6931471805599453,-3.7722610630529876,19,86,3.25,-0.7985076962177716,12.5,6,2
7,0.17,0.31,1.5686159179138452,-3.3813947543659757,34,132,3.36,-0.7339691750802004,9.6,7,3
5.5,0.16,0.22,1.5040773967762742,-3.506557897319982,30,102,3.24,-1.0216512475319814,9.4,6,3
7,0.24,0.51,2.3978952727983707,-3.540459448995663,55,227,3.03,-0.4942963218147801,9.5,5,4
7.4,0.28,0.36,0.09531017980432493,-3.575550768806933,42,105,2.99,-0.941608539858445,12.4,7,2
7,0.22,0.28,0.4054651081081644,-3.2968373663379125,29,115,3.11,-0.5978370007556204,10.5,6,3
7.1,0.55,0.13,0.5306282510621704,-2.617295837833746,21,165,2.97,-0.5447271754416722,9.2,6,1
6.3,0.22,0.33,0.5306282510621704,-3.1941832122778293,67,164,3.32,-0.579818495252942,10.4,6,3
6.7,0.47,0.34,2.186051276738094,-3.146555163288575,31,172,3.22,-0.5108256237659907,9.2,5,4
5.9,0.36,0.41,0.26236426446749106,-3.0576076772720784,45,104,3.33,-0.6733445532637656,10.6,6,3
5.8,0.25,0.24,2.5877640352277083,-3.123565645063876,41,137,3.34,-0.8675005677047231,9.5,5,4
6.7,0.47,0.34,2.186051276738094,-3.146555163288575,31,172,3.22,-0.5108256237659907,9.2,5,4
6.2,0.18,0.38,0.4054651081081644,-3.575550768806933,36,117,3.47,-0.616186139423817,9.7,6,3
6,0.16,0.37,0.4054651081081644,-3.6888794541139363,43,117,3.46,-0.6733445532637656,9.7,6,3
6.6,0.34,0.28,0.26236426446749106,-3.3524072174927233,32,90,3.1,-0.8675005677047231,10.7,6,2
7.4,0.29,0.29,0.47000362924573563,-3.101092789211817,53,180,3.34,-0.3856624808119846,10.5,6,3
7.4,0.26,0.31,2.028148247292285,-3.0576076772720784,52,177,3.13,-0.7985076962177716,8.9,6,4
7,0.28,0.36,0,-3.3524072174927233,8,70,3.09,-0.7765287894989963,12.1,6,1
7.1,0.23,0.39,0.47000362924573563,-3.4420193761824103,12,65,3.25,-0.916290731874155,12.7,7,2
7.8,0.19,0.26,2.186051276738094,-3.2441936328524905,42,182,3.18,-0.7765287894989963,9.9,6,4
6.3,0.19,0.28,0.5877866649021191,-3.816712825623821,28,158,3.2,-0.4462871026284195,11.4,6,3
6.8,0.2,0.38,1.547562508716013,-3.2188758248682006,27,103,3.37,-0.5447271754416722,10.7,6,3
5.7,0.44,0.13,1.9459101490553132,-3.6888794541139363,28,173,3.33,-0.7339691750802004,12.5,6,2
7.2,0.4,0.62,2.379546134130174,-3.1941832122778293,70,189,3.08,-0.7133498878774648,8.6,4,4
6.8,0.23,0.32,0.47000362924573563,-3.649658740960655,43,147,3.29,-0.616186139423817,12.5,6,2
5.7,0.335,0.34,0,-3.2188758248682006,13,174,3.27,-0.4155154439616658,10,5,3
7.2,0.4,0.62,2.379546134130174,-3.1941832122778293,70,189,3.08,-0.7133498878774648,8.6,4,4
7.2,0.28,0.54,2.8154087194227095,-3.101092789211817,54,200,3.08,-0.7133498878774648,9.5,6,4
6.8,0.19,0.58,2.653241964607215,-3.270169119255751,51,164,3.12,-0.7339691750802004,9.6,6,4
